contract_product_name,contract_name,account_code,customer_regional_group,billing_country,stone_color_type,sku,application_code,application,application_vn,processing_code,processing_name,family,segment,created_date,fy_year,product_description,product_description_vn,length_cm,width_cm,height_cm,quantity,crates,m2,m3,ml,tons,sales_price,charge_unit,total_price_usd,price_m3,volume_m3,area_m2,specific_gravity,hs_coefficient
Absolute Black Basalt Cubic 201010,09A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD1.1DOX3-0200100100,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-12-10,2024.0,"Absolute Black Basalt Cubes
Topside flamed, bottom sawn, sides cleft, in crates 
tolerance of thickness +/- 5mm
(9,5-10,5 cm is acceptable!)","BAZAN ĐEN, Cubic-Mặt đốt, đáy cưa, cạnh chẻ tay.
dung sai độ dày +/- 5mm
(9,5-10,5 cm là chấp nhận được!)",20.0,10.0,10.0,6900.0,23.0,138.0,13.8,1380.0,36.64,56.5,USD/M2,7797.0,565.0,0.002,0.02,2.95,0.9
Bluestone Paving 2484 (450),04/A-X45/24,X45,Nhóm đầu 4,Ireland,MB,MB1.2GCR0-0240080040,1.2,Other (1.2),Khác (1.2),GCR,Vibrated Honed Tumbled,Exterior_Tiles,Common,2024-12-10,2024.0,Blue limestone paving  Honed + tumbled,"BLUESTONE, Đá lát-Giả cổ rung",24.0,8.0,4.0,26100.0,58.0,501.12,20.04,6264.0,54.12,21.8,USD/M2,10924.42,545.1307385229542,0.000768,0.0192,2.7,1.0
Absolute Basalt Tiles 10103 (1200),03/A-X45/24,X45,Nhóm đầu 4,Ireland,BD,BD7.1DOX1-0100100030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-12-06,2024.0,"Absolute Black Basalt Tiles Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép chống mẻ.",10.0,10.0,3.0,19200.0,16.0,192.0,5.76,1920.0,16.99,24.2,USD/M2,4646.4,806.6666666666666,0.0003,0.01,2.95,1.0
Absolute Basalt Cubic 555 (4000),06/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD1.1DOX3-0050050050,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-12-06,2024.0,"Absolute Basalt Cubes  Top surface + bottom sawn + flamed, 4 sides natural split (taper cut, sides cut sticking out)","BAZAN ĐEN, Cubic -Mặt đốt xịt nước, cạnh chẻ tay, đáy cưa",5.0,5.0,5.0,8000.0,2.0,20.0,1.0,400.0,2.95,35.0,USD/M2,700.0,700.0,0.000125,0.0025,2.95,1.0
Absolute Basalt Tiles 20102 (900),03/A-X45/24,X45,Nhóm đầu 4,Ireland,BD,BD7.1DOX1-0200100020,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-12-06,2024.0,"Absolute Black Basalt Tiles Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",20.0,10.0,2.0,14400.0,16.0,288.0,5.76,2880.0,16.99,24.2,USD/M2,6969.6,1210.0,0.0004,0.02,2.95,1.0
Absolute Basalt Tiles 20103 (660),03/A-X45/24,X45,Nhóm đầu 4,Ireland,BD,BD7.1DOX1-0200100030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-12-06,2024.0,"Absolute Black Basalt Tiles Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép chống mẻ.",20.0,10.0,3.0,12000.0,20.0,240.0,7.2,2400.0,21.24,24.2,USD/M2,5808.0,806.6666666666666,0.0006,0.02,2.95,1.0
Absolute Basalt Palisade 150258 (14),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1500250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-27,2024.0,"Absolute Basalt Palisade  All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",150.0,25.0,8.0,80.0,5.0,30.0,2.4,120.0,7.08,30.87,USD/PC,2469.6,1029.0,0.03,0.375,2.95,1.0
Absolute Basalt Copings 60303 (34),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX0-0600300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,2024-11-27,2024.0,"Extreme Basalt Covering Top + 2 long sides flamed + water jet finished, 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt và 2 cạnh dài đốt xịt nước, 2 rãnh thoát nước dọc 2 cạnh dài, rãnh kích thước 0.5x0.5cm, cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",60.0,30.0,3.0,102.0,3.0,18.36,0.55,61.2,1.62,7.56,USD/PC,771.12,1402.0363636363636,0.0054,0.18,2.95,1.0
Absolute Basalt Copings 60353 (34),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX0-0600350030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,2024-11-27,2024.0,"Extreme Basalt Copings   Top & 2 long sides flamed + water jet finished + 2 long drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt và 2 cạnh dài đốt xịt nước, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm, cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",60.0,35.0,3.0,102.0,3.0,21.42,0.64,61.2,1.9,9.24,USD/PC,942.48,1472.625,0.0063,0.21,2.95,1.0
Absolute Basalt Copings 100303 (35),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-11-27,2024.0,"Extreme Basalt Copings Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,3.0,175.0,5.0,52.5,1.58,175.0,4.65,14.85,USD/PC,2598.75,1644.7784810126582,0.009,0.3,2.95,1.0
Absolute Basalt Tiles 60403 (34),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD7.1DOX1-0600400030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-11-27,2024.0,Absolute Basalt Tiles  Surface flamed - waterjet finished and top edges chamfered,"BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",60.0,40.0,3.0,442.0,13.0,106.08,3.18,265.2,9.39,26.2,USD/M2,2779.3,873.9937106918239,0.0072,0.24,2.95,1.0
Absolute Basalt Palisade 75258 (28),14/A-X399/24,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0750250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-27,2024.0,Extreme Basalt Palisades   All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",75.0,25.0,8.0,112.0,4.0,21.0,1.68,84.0,4.96,13.82,USD/PC,1547.84,921.3333333333334,0.015,0.1875,2.95,1.0
Black Basalt Stepping 55-753 (33),01/U-X669/24,X66,Nhóm đầu 6,Australia,BX,BX1.0CUA0-0550V75030,1.1,Cubes / Cobbles,Cubic (Đá vuông),CUA,Sawn,Exterior_Tiles,Common,2024-11-22,2024.0,"Black Basalt Stepping stone
Sawn both sides, edges natural skin","BAZAN XÁM, Đá vành-Cưa 2 mặt, da đá tự nhiên",65.0,65.0,3.0,990.0,30.0,418.28,12.55,643.5,33.88,7.5,USD/PC,7425.0,591.6334661354581,0.012675,0.4225,2.7,1.0
Absolute Basalt Cubic 10108 (700),08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD1.1DOX3-0100100080,1.1,Cubes / Cobbles,Cubic (Đá vuông),DOX,Flamed Water,Exterior_Tiles,Common,2024-11-22,2024.0,"Absolute Black Basalt Cobble  Top sides flamed and waterjet, 4  sides split & bottom sawn","BAZAN ĐEN, Cubic-Mặt trên đốt xịt nước, 4 cạnh chẻ tay tự nhiên, đáy cưa.",10.0,10.0,8.0,3500.0,5.0,35.0,2.8,350.0,7.43,210.92,USD/TON,1567.14,559.6928571428572,0.0008,0.01,2.95,0.9
Absolute Basalt Stair 1503515 (6),08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1500350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-11-22,2024.0,"Absolute Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",150.0,35.0,15.0,18.0,3.0,9.45,1.42,27.0,4.18,86.63,USD/PC,1559.34,1098.1267605633802,0.07875,0.525,2.95,1.0
Absolute Basalt Stair 1203515 (8),08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1200350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-11-22,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",120.0,35.0,15.0,40.0,5.0,16.8,2.52,48.0,7.43,61.74,USD/PC,2469.6,980.0,0.063,0.42,2.95,1.0
Absolute Basalt Stair 1003515 (8),08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-11-22,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,50.0,5.0,17.5,2.63,50.0,7.74,51.45,USD/PC,2572.5,978.1368821292776,0.0525,0.35,2.95,1.0
Absolute Basalt Border 60206 (48),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD3.2DOX0-0600200060,3.2,Border / Kerbs,Đá bó vỉa hè loại thẳng,DOX,Flamed Water,PALISADE,Premium,2024-11-14,2024.0,"Extreme Basalt Border  All sides flamed + water jet, all edges beveled 3/3mm","BAZAN ĐEN, Đá cây-Tất cả các mặt đốt xịt nước, vạt mép 3mm/45o.",60.0,20.0,6.0,192.0,4.0,23.04,1.38,115.2,4.08,6.48,USD/PC,1244.16,901.5652173913045,0.0072,0.12,2.95,1.0
Absolute Basalt Copings 60303 (34),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX0-0600300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Premium,2024-11-14,2024.0,"Extreme Basalt Covering Top + 2 long sides flamed + water jet finished, 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt và 2 cạnh dài đốt xịt nước, 2 rãnh thoát nước dọc 2 cạnh dài, rãnh kích thước 0.5x0.5cm, cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",60.0,30.0,3.0,68.0,2.0,12.24,0.37,40.8,1.08,7.56,USD/PC,514.08,1389.4054054054056,0.0054,0.18,2.95,1.0
Absolute Basalt Copings 100353 (30),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000350030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-11-14,2024.0,"Extreme Basalt Copings  Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, hai cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm/45o",100.0,35.0,3.0,60.0,2.0,21.0,0.63,60.0,1.86,17.33,USD/PC,1039.8,1650.4761904761904,0.0105,0.35,2.95,1.0
Absolute Basalt Copings 100303 (35),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD2.2DOX4-1000300030,2.2,Wall covering / Wall top,Đá ốp tường rào,DOX,Flamed Water,"Pool surrounding,Window sill, covering",Super premium,2024-11-14,2024.0,"Extreme Basalt Copings Top flamed + water jet finished, 2 long sides honed with 2 drain drop, 4 long edges beveled 3/3mm","BAZAN ĐEN, Nắp tường rào-Mặt đốt xịt nước, 2 cạnh dài hon, 2 rãnh thoát nước dọc 2 cạnh dài 0.5x0.5cm cách mép 1.5cm, rãnh cắt hết, vạt mép cạnh dài 3mm.",100.0,30.0,3.0,105.0,3.0,31.5,0.95,105.0,2.79,14.85,USD/PC,1559.25,1641.3157894736844,0.009,0.3,2.95,1.0
Absolute Basalt Stair 1503515 (6),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1500350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-11-14,2024.0,"Absolute Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",150.0,35.0,15.0,30.0,5.0,15.75,2.36,45.0,6.97,81.51,USD/PC,2445.3,1036.1440677966102,0.07875,0.525,2.95,1.0
Absolute Basalt Stair 1003515 (8),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-11-14,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,64.0,8.0,22.4,3.36,64.0,9.91,51.45,USD/PC,3292.8,980.0000000000001,0.0525,0.35,2.95,1.0
Absolute Basalt Palisade 100258 (20),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-1000250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-14,2024.0,Extreme Basalt Palisades All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,25.0,8.0,100.0,5.0,25.0,2.0,100.0,5.9,19.54,USD/PC,1954.0,977.0,0.02,0.25,2.95,1.0
Absolute Basalt Palisade 75258 (28),13/A-X399/24,X39,Nhóm đầu 3,France,BD,BD3.1DOX0-0750250080,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-14,2024.0,Extreme Basalt Palisades   All sides flamed + water jet finished All edge beveled,"BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",75.0,25.0,8.0,84.0,3.0,15.75,1.26,63.0,3.72,13.82,USD/PC,1160.88,921.3333333333334,0.015,0.1875,2.95,1.0
Absolute Basalt Palisade 1502512,08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD3.1DOX0-1500250120,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-14,2024.0,"Absolute Basalt Palisade All sides sawn and flamed + brushed, edges chamfered 5 mm","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 5mm.",150.0,25.0,12.0,2.0,,0.75,0.09,3.0,0.27,58.5,USD/PC,117.0,1300.0,0.045,0.375,2.95,1.0
Absolute Basalt Palisade 1802512,08A-X27/24,X27,Nhóm đầu 2,Germany,BD,BD3.1DOX0-1800250120,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-11-14,2024.0,"Absolute Basalt Palisade All sides sawn and flamed + brushed, edges chamfered 5 mm","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 5mm.",180.0,25.0,12.0,4.0,,1.8,0.22,7.2,0.64,78.3,USD/PC,313.2,1423.6363636363635,0.054,0.45,2.95,1.0
Absolute Basalt Slab 152.430.55,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOX1-1524305050,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface & ONE 60"" Side.","BAZAN ĐEN, Đá tấm- Mặt và cạnh dài (152.4cm) đốt",152.4,30.5,5.0,1.0,,0.46,0.02,1.52,0.07,37.81,USD/PC,37.81,1890.5,0.023241,0.46481999999999996,2.95,1.0
Absolute Basalt Slab 203.230.55,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOX1-2032305050,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface & ONE 80"" Side.","BAZAN ĐEN, Đá tấm- Mặt và cạnh dài đốt",203.2,30.5,5.0,1.0,,0.62,0.03,2.03,0.09,55.95,USD/PC,55.95,1865.0000000000002,0.030987999999999995,0.61976,2.95,1.0
Absolute Basalt Slab 182.930.55,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOXN-1829305050,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface, ONE 72"" Side & RIGHT 12"" side.","BAZAN ĐEN, Đá tấm- Mặt, cạnh dài và cạnh ngắn đốt",182.9,30.5,5.0,12.0,,6.69,0.33,21.95,0.99,47.87,USD/PC,574.44,1740.7272727272727,0.02789225,0.557845,2.95,1.0
Absolute Basalt Slab 182.930.55,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOXD-1829305050,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface & ONE 72"" Side.","BAZAN ĐEN, Đá tấm- Mặt và cạnh dài đốt",182.9,30.5,5.0,10.0,,5.58,0.28,18.29,0.82,45.37,USD/PC,453.7,1620.3571428571427,0.02789225,0.557845,2.95,1.0
Absolute Basalt Slab 101.630.55,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOX1-1016305050,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface & ONE 12"" Side.","BAZAN ĐEN, Đá tấm- Mặt và cạnh ngắn (30.5cm) đốt",101.6,30.5,5.0,6.0,,1.86,0.09,6.1,0.27,23.24,USD/PC,139.44,1549.3333333333333,0.015493999999999997,0.30988,2.95,1.0
Absolute Basalt Slab 101.630.52,03/A-X87/24,X87,Nhóm đầu 8,United State,BD,BD9.1DOX0-1016305020,9.1,Slab,Đá slab kích thước khổ lớn,DOX,Flamed Water,SLAB,Super premium,2024-11-08,2024.0,"Absolute Black Basalt Slab
Flamed surface, straight edges.","BAZAN ĐEN, Đá tấm- Mặt đốt, cạnh vạt mép",101.6,30.5,2.0,48.0,,14.87,0.3,48.77,0.88,11.93,USD/PC,572.64,1908.8,0.006197599999999999,0.30988,2.95,1.0
Black Basalt Cubic 20108 (350),03-X65/24,X65,Nhóm đầu 6,China,BX,BX1.1CTA0-020010080,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-11-05,2024.0,Black Basalt Cubes   All side handmade,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",20.0,10.0,8.0,7000.0,28.0,140.0,11.2,1400.0,25.97,24.4,USD/M2,3416.0,305.0,0.0016,0.02,2.65,0.875
Black Basalt Cubic 10108 (700) M2,03-X65/24,X65,Nhóm đầu 6,China,BX,BX1.1CTA0-0100100080,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-11-05,2024.0,Black Basalt Cubes   All side handmade,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,8.0,15400.0,22.0,154.0,12.32,1540.0,29.38,24.0,USD/M2,3696.0,300.0,0.0008,0.01,2.65,0.875
Black Basalt Kerbs 1003010 (14),02-X09-24,X09,Nhóm đầu 0,Denmark,BX,BX3.1CLO0-1000300100,3.1,Palisades,Đá cây,CLO,Sawn then Cleaved,PALISADE,Common,2024-10-31,2024.0,"Black Basalt Kerbs 
6 sides natural/ pineappled.  
No sawn allowed","BAZAN XÁM, Đá cây-6 mặt cưa lột tay tự nhiên, không có vết cưa, hạn chế tối đa vết nêm",100.0,30.0,10.0,350.0,25.0,105.0,10.5,350.0,30.62,18.15,USD/PC,6352.5,605.0,0.03,0.3,2.7,1.0
Black Basalt Kerbs 100207 (30),02-X09-24,X09,Nhóm đầu 0,Denmark,BX,BX3.1CLO0-1000200070,3.1,Palisades,Đá cây,CLO,Sawn then Cleaved,PALISADE,Common,2024-10-31,2024.0,Black Basalt Kerbs Split/ pineappled,"BAZAN XÁM, Đá cây-6 mặt cưa lột tay tự nhiên, không có vết cưa, hạn chế tối đa vết nêm",100.0,20.0,7.0,630.0,21.0,126.0,8.82,630.0,23.81,8.5,USD/ML,5355.0,607.1428571428571,0.014,0.2,2.7,1.0
Absolute Basalt Palisade 1001212 (32),05/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD3.1DOX0-1000120120,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-10-23,2024.0,"Absolute Basalt Palisade All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,12.0,12.0,128.0,4.0,15.36,1.84,128.0,5.44,15.12,USD/PC,1935.36,1051.8260869565217,0.0144,0.12,2.95,1.0
Absolute Basalt Stair 1003515 (8),05/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD4.1DOX0-1000350150,4.1,Stair / Step (Block),Đá bậc thang nguyên khối,DOX,Flamed Water,STAIR,Premium,2024-10-23,2024.0,"Extreme Basalt Stair All sides flamed & water jet finished, 2 long Edge beveled 5/5mm and all other edge beveled 3/3mm","BAZAN ĐEN, Bậc thang-6 mặt đốt xịt nước, vạt mép cạnh dài 6mm, vạt mép cạnh ngắn 4mm.",100.0,35.0,15.0,20.0,2.0,7.0,1.05,20.0,3.1,52.24,USD/PC,1044.8,995.0476190476189,0.0525,0.35,2.95,1.0
Absolute Basalt Palisade 100206 (30),05/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD3.1DOX0-1000200060,3.1,Palisades,Đá cây,DOX,Flamed Water,PALISADE,Premium,2024-10-23,2024.0,"Absolute Basalt Palisade All sides flamed, waterjet finished and all edges beveled","BAZAN ĐEN, Đá cây-6 mặt đốt xịt nước, vạt mép 4mm.",100.0,20.0,6.0,120.0,4.0,24.0,1.44,120.0,4.25,13.8,USD/PC,1656.0,1150.0,0.012,0.2,2.95,1.0
Absolute Basalt Tiles 90603 (20),05/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD7.2DOX1-0900600030,7.2,Tile / Paver,"Đá lát, cắt quy cách",DOX,Flamed Water,Interior_Tiles,Premium,2024-10-23,2024.0,"Absolute Black Basalt Tiles  Surface flamed and water jet, sawn edges & chamfered","BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm.",90.0,60.0,3.0,100.0,4.0,54.0,1.62,90.0,4.78,34.8,USD/M2,1879.2,1160.0,0.0162,0.54,2.95,1.0
Absolute Basalt Tiles 60403 (34),05/A-X269/24,X26,Nhóm đầu 2,Germany,BD,BD7.1DOX1-0600400030,7.1,Other (7.1),Khác (7.1),DOX,Flamed Water,Interior_Tiles,Premium,2024-10-23,2024.0,Absolute Basalt Tiles  Surface flamed - waterjet finished and top edges chamfered,"BAZAN ĐEN, Đá lát-Mặt đốt xịt nước, cạnh cưa, vạt mép 3mm/45o",60.0,40.0,3.0,476.0,7.0,114.24,3.43,285.6,10.11,26.2,USD/M2,2993.09,872.6209912536443,0.0072,0.24,2.95,1.0
Black Basalt Cubic 161616 (144),04/A-X269/24,X26,Nhóm đầu 2,Germany,BX,BX1.1CTA0-0160160160,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-10-19,2024.0,Black Basalt Cubes All sides natural split,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",16.0,16.0,16.0,2880.0,20.0,73.73,11.8,460.8,28.13,46.4,USD/M2,3420.98,289.9135593220339,0.004096,0.0256,2.65,0.9
Black Basalt Cubic 999 (726),04/A-X269/24,X26,Nhóm đầu 2,Germany,BX,BX1.1CTA0-0090090090,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-10-19,2024.0,Black Basalt Cubic All sides natural split,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",9.0,9.0,9.0,15972.0,22.0,129.37,11.64,1437.48,27.77,27.45,USD/M2,3551.29,305.09364261168383,0.000729,0.0081,2.65,0.9
Black Basalt Palisade 601212 (56),12/A-X399/24 (Đá xám),X39,Nhóm đầu 3,France,BX,BX3.1CTA0-0600120120,3.1,Palisades,Đá cây,CTA,Split Handmade,PALISADE,Common,2024-10-14,2024.0,,"BAZAN XÁM, Đá cây-Cưa lột",60.0,12.0,12.0,56.0,1.0,4.03,0.48,33.6,1.31,4.2,USD/PC,235.2,490.0,0.00864,0.072,2.7,1.0
Black Basalt Palisade 100258 (28),12/A-X399/24 (Đá xám),X39,Nhóm đầu 3,France,BX,BX3.1CTA0-1000250080,3.1,Palisades,Đá cây,CTA,Split Handmade,PALISADE,Common,2024-10-14,2024.0,Black Basalt Palisades Hand made,"BAZAN XÁM, Đá cây-Chẻ tay tự nhiên",100.0,25.0,8.0,112.0,4.0,28.0,2.24,112.0,6.05,10.9,USD/PC,1220.8,544.9999999999999,0.02,0.25,2.7,1.0
Black Basalt Cubic 10108 (700) M2,12/A-X399/24 (Đá xám),X39,Nhóm đầu 3,France,BX,BX1.1CTA0-0100100080,1.1,Cubes / Cobbles,Cubic (Đá vuông),CTA,Split Handmade,Exterior_Tiles,Economy,2024-10-14,2024.0,Black Basalt Cubes   All side handmade,"BAZAN XÁM, Cubic-Chẻ tay tự nhiên",10.0,10.0,8.0,10500.0,15.0,105.0,8.4,1050.0,20.03,23.2,USD/M2,2436.0,290.0,0.0008,0.01,2.65,0.875
